order_id,order_date,region,sales_rep,customer_segment,product_category,product_name,units,unit_price,discount_pct,revenue,returned
ORD-002409,2025-10-21,West,D. Rossi,Enterprise,Software,DataLens License,1,415.67,0.028,404.03,No
ORD-002410,2025-10-21,North,A. Chen,Enterprise,Software,SecureGuard License,1,178.87,0.142,153.47,No
ORD-002411,2025-10-21,South,M. Okafor,SMB,Services,Priority Support,1,686.24,0.027,667.71,No
ORD-002412,2025-10-21,West,D. Rossi,Enterprise,Software,DataLens License,1,569.47,0.085,521.07,No
ORD-002413,2025-10-21,East,J. Kim,Mid-Market,Accessories,USB-C Hub,5,89.1,0.142,382.24,No
ORD-002414,2025-10-21,West,T. Brooks,Enterprise,Accessories,USB-C Hub,6,62.58,0.146,320.66,No
ORD-002415,2025-10-21,North,R. Diaz,Mid-Market,Accessories,USB-C Hub,4,55.63,0.054,210.5,No
ORD-002416,2025-10-21,South,M. Okafor,SMB,Hardware,Falcon Laptop,1,1901.34,0.012,1878.52,No
ORD-002417,2025-10-21,South,S. Patel,SMB,Software,DataLens License,2,197.11,0.026,383.97,No
ORD-002418,2025-10-22,West,D. Rossi,SMB,Accessories,Webcam HD,1,88.9,0.078,81.97,No
ORD-002419,2025-10-22,South,M. Okafor,SMB,Accessories,Laptop Sleeve,2,55.17,0.037,106.26,No
ORD-002420,2025-10-22,South,M. Okafor,Mid-Market,Accessories,Laptop Sleeve,4,82.24,0.009,326.0,No
ORD-002421,2025-10-22,East,J. Kim,Mid-Market,Software,DataLens License,2,220.71,0.064,413.17,No
ORD-002422,2025-10-22,East,L. Nguyen,SMB,Hardware,Titan Desktop,1,1851.07,0.029,1797.39,No
ORD-002423,2025-10-22,East,L. Nguyen,Mid-Market,Software,DataLens License,3,395.21,0.149,1008.97,Yes
ORD-002424,2025-10-22,East,J. Kim,SMB,Accessories,Webcam HD,3,113.06,0.038,326.29,No
ORD-002425,2025-10-22,West,D. Rossi,Mid-Market,Software,SecureGuard License,1,128.98,0.061,121.11,No
ORD-002426,2025-10-23,North,A. Chen,SMB,Services,Priority Support,2,1463.07,0.005,2911.51,No
ORD-002427,2025-10-23,South,M. Okafor,SMB,Services,Custom Training,1,787.48,0.027,766.22,No
ORD-002428,2025-10-23,West,D. Rossi,Enterprise,Accessories,Laptop Sleeve,3,29.06,0.22,68.0,No
ORD-002429,2025-10-23,West,T. Brooks,SMB,Accessories,Wireless Mouse,2,103.31,0.004,205.79,No
ORD-002430,2025-10-23,West,T. Brooks,Enterprise,Software,DataLens License,1,291.52,0.007,289.48,No
ORD-002431,2025-10-23,South,M. Okafor,SMB,Services,Onboarding Package,2,315.18,0.025,614.6,No
ORD-002432,2025-10-23,East,J. Kim,SMB,Services,Onboarding Package,1,1156.27,0.072,1073.02,No
ORD-002433,2025-10-23,East,L. Nguyen,SMB,Software,DataLens License,1,253.0,0.079,233.01,No
ORD-002434,2025-10-23,East,L. Nguyen,SMB,Services,Custom Training,3,1075.23,0.009,3196.66,No
ORD-002435,2025-10-23,East,J. Kim,Enterprise,Accessories,Wireless Mouse,2,25.52,0.247,38.43,No
ORD-002436,2025-10-24,West,T. Brooks,Mid-Market,Accessories,USB-C Hub,1,45.37,0.002,45.28,No
ORD-002437,2025-10-24,North,R. Diaz,Enterprise,Accessories,Laptop Sleeve,2,70.32,0.049,133.75,No
ORD-002438,2025-10-24,North,A. Chen,SMB,Hardware,Titan Desktop,1,2385.96,0.025,2326.31,No
ORD-002439,2025-10-24,South,S. Patel,SMB,Services,Onboarding Package,3,708.94,0.048,2024.73,No
ORD-002440,2025-10-24,West,T. Brooks,Enterprise,Services,Onboarding Package,3,336.54,0.213,794.57,No
ORD-002441,2025-10-24,East,J. Kim,Mid-Market,Accessories,Wireless Mouse,2,59.59,0.049,113.34,No
ORD-002442,2025-10-24,North,A. Chen,Mid-Market,Hardware,Falcon Laptop,2,2230.53,0.105,3992.65,No
ORD-002443,2025-10-24,West,D. Rossi,SMB,Software,DataLens License,1,379.36,0.012,374.81,No
ORD-002444,2025-10-24,North,R. Diaz,Mid-Market,Software,SecureGuard License,2,327.88,0.144,561.33,No
ORD-002445,2025-10-24,North,R. Diaz,SMB,Services,Onboarding Package,1,1475.15,0.035,1423.52,No
ORD-002446,2025-10-24,North,A. Chen,Enterprise,Software,SecureGuard License,3,211.59,0.194,511.62,No
ORD-002447,2025-10-24,North,A. Chen,SMB,Hardware,Nimbus Monitor,1,1410.61,0.065,1318.92,No
ORD-002448,2025-10-24,East,J. Kim,SMB,Services,Onboarding Package,1,670.11,0.006,666.09,No
ORD-002449,2025-10-24,West,T. Brooks,Enterprise,Accessories,USB-C Hub,1,26.34,0.229,20.31,No
ORD-002450,2025-10-24,South,S. Patel,SMB,Hardware,Falcon Laptop,1,1865.72,0.061,1751.91,No
ORD-002451,2025-10-24,North,A. Chen,SMB,Accessories,Webcam HD,3,17.52,0.015,51.77,No
ORD-002452,2025-10-24,North,A. Chen,Enterprise,Software,DataLens License,1,485.85,0.083,445.52,No
ORD-002453,2025-10-25,East,J. Kim,Mid-Market,Hardware,Titan Desktop,1,1629.26,0.11,1450.04,No
ORD-002454,2025-10-25,East,J. Kim,Mid-Market,Hardware,Titan Desktop,2,981.99,0.019,1926.66,No
ORD-002455,2025-10-25,South,M. Okafor,Mid-Market,Software,DataLens License,4,484.88,0.118,1710.66,No
ORD-002456,2025-10-25,East,L. Nguyen,SMB,Services,Custom Training,5,425.86,0.031,2063.29,No
ORD-002457,2025-10-25,East,L. Nguyen,Mid-Market,Software,FlowSuite License,2,517.41,0.119,911.68,No
ORD-002458,2025-10-25,West,T. Brooks,SMB,Services,Onboarding Package,1,1309.01,0.058,1233.09,No
ORD-002459,2025-10-25,West,D. Rossi,Enterprise,Accessories,Wireless Mouse,4,49.24,0.034,190.26,No
ORD-002460,2025-10-25,North,A. Chen,Enterprise,Accessories,Webcam HD,5,86.9,0.213,341.95,No
ORD-002461,2025-10-25,South,S. Patel,Mid-Market,Software,DataLens License,2,392.48,0.057,740.22,No
ORD-002462,2025-10-25,West,D. Rossi,Enterprise,Software,FlowSuite License,1,460.98,0.2,368.78,No
ORD-002463,2025-10-25,North,R. Diaz,SMB,Hardware,Falcon Laptop,3,2436.66,0.011,7229.57,No
ORD-002464,2025-10-25,East,L. Nguyen,Mid-Market,Software,SecureGuard License,2,521.14,0.013,1028.73,No
ORD-002465,2025-10-25,East,L. Nguyen,SMB,Accessories,Webcam HD,2,54.19,0.025,105.67,No
ORD-002466,2025-10-25,South,M. Okafor,Enterprise,Software,SecureGuard License,2,523.38,0.077,966.16,No
ORD-002467,2025-10-25,West,D. Rossi,SMB,Hardware,Falcon Laptop,1,1427.98,0.001,1426.55,No
ORD-002468,2025-10-25,North,A. Chen,SMB,Accessories,USB-C Hub,1,85.08,0.048,81.0,Yes
ORD-002469,2025-10-26,East,J. Kim,Mid-Market,Accessories,Laptop Sleeve,4,100.62,0.138,346.94,No
ORD-002470,2025-10-26,North,A. Chen,Mid-Market,Hardware,Titan Desktop,1,933.99,0.1,840.59,No
ORD-002471,2025-10-26,East,L. Nguyen,Enterprise,Services,Onboarding Package,1,750.92,0.01,743.41,No
ORD-002472,2025-10-26,East,J. Kim,Mid-Market,Hardware,Titan Desktop,2,2136.36,0.002,4264.17,No
ORD-002473,2025-10-26,West,T. Brooks,Mid-Market,Accessories,Wireless Mouse,3,77.29,0.035,223.75,No
ORD-002474,2025-10-27,South,M. Okafor,SMB,Hardware,Nimbus Monitor,2,1116.73,0.038,2148.59,No
ORD-002475,2025-10-27,North,A. Chen,Mid-Market,Software,SecureGuard License,1,392.87,0.069,365.76,No
ORD-002476,2025-10-27,West,D. Rossi,Mid-Market,Services,Priority Support,1,1209.96,0.033,1170.03,No
ORD-002477,2025-10-27,South,S. Patel,Mid-Market,Hardware,Titan Desktop,2,1862.93,0.137,3215.42,No
ORD-002478,2025-10-27,South,M. Okafor,Mid-Market,Software,FlowSuite License,1,489.88,0.056,462.45,No
ORD-002479,2025-10-27,West,T. Brooks,SMB,Software,DataLens License,4,456.31,0.065,1706.6,No
ORD-002480,2025-10-27,South,M. Okafor,Mid-Market,Services,Priority Support,4,981.79,0.144,3361.65,No
ORD-002481,2025-10-27,East,L. Nguyen,SMB,Software,SecureGuard License,1,224.66,0.012,221.96,No
ORD-002482,2025-10-27,East,J. Kim,Mid-Market,Accessories,Wireless Mouse,2,107.16,0.086,195.89,No
ORD-002483,2025-10-27,North,A. Chen,Enterprise,Software,SecureGuard License,1,346.04,0.157,291.71,No
ORD-002484,2025-10-27,East,L. Nguyen,Enterprise,Software,SecureGuard License,1,519.42,0.105,464.88,No
ORD-002485,2025-10-27,East,J. Kim,SMB,Accessories,Laptop Sleeve,2,43.74,0.057,82.49,No
ORD-002486,2025-10-27,East,L. Nguyen,SMB,Software,DataLens License,2,156.26,0.079,287.83,No
ORD-002487,2025-10-27,East,L. Nguyen,SMB,Services,Custom Training,4,1326.26,0.043,5076.92,No
ORD-002488,2025-10-27,East,L. Nguyen,Mid-Market,Services,Onboarding Package,1,1434.58,0.003,1430.28,No
ORD-002489,2025-10-27,East,J. Kim,SMB,Services,Custom Training,2,1390.76,0.021,2723.11,No
ORD-002490,2025-10-27,West,D. Rossi,Mid-Market,Services,Custom Training,2,547.23,0.128,954.37,No
ORD-002491,2025-10-27,West,T. Brooks,Enterprise,Software,SecureGuard License,2,564.87,0.122,991.91,No
ORD-002492,2025-10-28,North,R. Diaz,Mid-Market,Software,SecureGuard License,1,194.78,0.023,190.3,No
ORD-002493,2025-10-28,South,S. Patel,Enterprise,Accessories,USB-C Hub,1,114.56,0.025,111.7,No
ORD-002494,2025-10-28,East,L. Nguyen,Enterprise,Software,DataLens License,1,223.51,0.243,169.2,No
ORD-002495,2025-10-28,East,L. Nguyen,Mid-Market,Services,Onboarding Package,4,301.43,0.12,1061.03,No
ORD-002496,2025-10-28,East,J. Kim,Mid-Market,Software,FlowSuite License,1,388.79,0.0,388.79,No
ORD-002497,2025-10-29,South,M. Okafor,SMB,Software,SecureGuard License,1,283.46,0.04,272.12,No
ORD-002498,2025-10-29,North,R. Diaz,SMB,Hardware,Titan Desktop,2,2114.36,0.048,4025.74,No
ORD-002499,2025-10-29,South,S. Patel,Mid-Market,Software,SecureGuard License,1,484.6,0.003,483.15,No
ORD-002500,2025-10-29,South,S. Patel,Mid-Market,Accessories,Laptop Sleeve,6,77.95,0.015,460.68,No
ORD-002501,2025-10-29,East,J. Kim,Mid-Market,Hardware,Titan Desktop,1,1868.65,0.088,1704.21,No
ORD-002502,2025-10-29,East,L. Nguyen,SMB,Accessories,USB-C Hub,2,21.94,0.006,43.62,No
ORD-002503,2025-10-29,South,S. Patel,Mid-Market,Services,Onboarding Package,4,1379.95,0.065,5161.01,No
ORD-002504,2025-10-29,South,M. Okafor,SMB,Accessories,USB-C Hub,3,17.6,0.056,49.84,No
ORD-002505,2025-10-29,South,S. Patel,Mid-Market,Accessories,USB-C Hub,2,86.58,0.042,165.89,No
ORD-002506,2025-10-29,North,A. Chen,SMB,Software,DataLens License,2,393.03,0.016,773.48,No
ORD-002507,2025-10-29,West,D. Rossi,SMB,Accessories,Webcam HD,2,39.56,0.021,77.46,No
ORD-002508,2025-10-29,East,L. Nguyen,Enterprise,Accessories,Wireless Mouse,4,19.08,0.243,57.77,No
ORD-002509,2025-10-29,South,M. Okafor,SMB,Accessories,Laptop Sleeve,2,68.59,0.018,134.71,Yes
ORD-002510,2025-10-29,West,T. Brooks,SMB,Hardware,Nimbus Monitor,1,1136.78,0.017,1117.45,No
ORD-002511,2025-10-29,West,D. Rossi,SMB,Hardware,Nimbus Monitor,2,1357.31,0.001,2711.91,No
ORD-002512,2025-10-29,West,T. Brooks,Mid-Market,Software,FlowSuite License,2,562.25,0.014,1108.76,No
ORD-002513,2025-10-30,West,T. Brooks,Enterprise,Hardware,Nimbus Monitor,2,2465.92,0.097,4453.45,No
ORD-002514,2025-10-30,East,J. Kim,SMB,Hardware,Titan Desktop,1,2157.62,0.006,2144.67,No
ORD-002515,2025-10-30,West,T. Brooks,Enterprise,Software,DataLens License,1,555.13,0.227,429.12,No
ORD-002516,2025-10-30,North,A. Chen,Mid-Market,Accessories,Webcam HD,1,97.85,0.071,90.9,No
ORD-002517,2025-10-30,East,J. Kim,SMB,Accessories,USB-C Hub,2,62.22,0.072,115.48,No
ORD-002518,2025-10-30,North,R. Diaz,SMB,Software,FlowSuite License,2,304.76,0.071,566.24,No
ORD-002519,2025-10-30,West,T. Brooks,Enterprise,Hardware,Nimbus Monitor,1,2468.71,0.143,2115.68,No
ORD-002520,2025-10-30,West,D. Rossi,SMB,Software,SecureGuard License,1,534.75,0.074,495.18,No
ORD-002521,2025-10-30,North,R. Diaz,SMB,Hardware,Titan Desktop,1,1783.21,0.054,1686.92,No
ORD-002522,2025-10-30,South,M. Okafor,Mid-Market,Services,Onboarding Package,1,1030.31,0.033,996.31,No
ORD-002523,2025-10-30,South,S. Patel,Enterprise,Software,DataLens License,1,475.09,0.149,404.3,No
ORD-002524,2025-10-30,West,T. Brooks,Mid-Market,Accessories,Wireless Mouse,3,43.41,0.062,122.16,No
ORD-002525,2025-10-30,North,R. Diaz,Mid-Market,Hardware,Falcon Laptop,3,1134.5,0.106,3042.73,No
ORD-002526,2025-10-30,West,D. Rossi,SMB,Accessories,Webcam HD,4,91.82,0.019,360.3,No
ORD-002527,2025-10-31,East,J. Kim,SMB,Software,DataLens License,1,302.05,0.023,295.1,No
ORD-002528,2025-10-31,North,R. Diaz,SMB,Hardware,Titan Desktop,1,1972.76,0.051,1872.15,No
ORD-002529,2025-10-31,North,R. Diaz,Enterprise,Software,FlowSuite License,3,585.78,0.204,1398.84,No
ORD-002530,2025-10-31,North,A. Chen,Enterprise,Accessories,Laptop Sleeve,5,39.47,0.224,153.14,No
ORD-002531,2025-10-31,East,J. Kim,Enterprise,Accessories,Laptop Sleeve,1,57.16,0.222,44.47,No
ORD-002532,2025-10-31,West,D. Rossi,Enterprise,Software,DataLens License,4,592.43,0.032,2293.89,No
ORD-002533,2025-10-31,South,S. Patel,Mid-Market,Accessories,Laptop Sleeve,3,20.5,0.015,60.58,No
ORD-002534,2025-10-31,North,R. Diaz,SMB,Services,Onboarding Package,2,891.78,0.002,1779.99,No
ORD-002535,2025-10-31,West,D. Rossi,SMB,Hardware,Titan Desktop,1,942.39,0.01,932.97,No
ORD-002536,2025-10-31,East,J. Kim,Enterprise,Services,Priority Support,1,783.93,0.228,605.19,No
ORD-002537,2025-11-01,West,T. Brooks,SMB,Services,Onboarding Package,3,471.66,0.05,1344.23,No
ORD-002538,2025-11-01,North,R. Diaz,SMB,Accessories,Laptop Sleeve,3,63.27,0.072,176.14,No
ORD-002539,2025-11-01,North,A. Chen,Enterprise,Software,SecureGuard License,1,565.62,0.007,561.66,Yes
ORD-002540,2025-11-01,East,J. Kim,Enterprise,Accessories,Laptop Sleeve,4,33.65,0.154,113.87,No
ORD-002541,2025-11-01,North,R. Diaz,SMB,Accessories,Wireless Mouse,2,106.92,0.068,199.3,No
ORD-002542,2025-11-01,West,D. Rossi,Mid-Market,Software,FlowSuite License,2,317.86,0.133,551.17,No
ORD-002543,2025-11-01,East,J. Kim,SMB,Hardware,Titan Desktop,2,2295.45,0.049,4365.95,No
ORD-002544,2025-11-01,North,R. Diaz,Mid-Market,Hardware,Nimbus Monitor,1,1333.49,0.06,1253.48,No
ORD-002545,2025-11-01,West,D. Rossi,Enterprise,Services,Custom Training,4,928.76,0.16,3120.63,No
ORD-002546,2025-11-02,East,L. Nguyen,SMB,Hardware,Titan Desktop,1,1349.41,0.08,1241.46,No
ORD-002547,2025-11-02,East,J. Kim,SMB,Hardware,Nimbus Monitor,4,1901.53,0.027,7400.75,No
ORD-002548,2025-11-02,North,A. Chen,SMB,Software,DataLens License,4,135.24,0.045,516.62,No
ORD-002549,2025-11-02,North,A. Chen,SMB,Hardware,Nimbus Monitor,1,2001.03,0.045,1910.98,No
ORD-002550,2025-11-02,West,D. Rossi,Mid-Market,Hardware,Falcon Laptop,2,1244.11,0.075,2301.6,No
ORD-002551,2025-11-02,North,R. Diaz,Enterprise,Hardware,Nimbus Monitor,1,1348.87,0.219,1053.47,No
ORD-002552,2025-11-02,South,M. Okafor,Mid-Market,Software,SecureGuard License,1,216.96,0.056,204.81,No
ORD-002553,2025-11-02,East,J. Kim,Enterprise,Hardware,Nimbus Monitor,1,2181.94,0.232,1675.73,No
ORD-002554,2025-11-02,East,J. Kim,SMB,Software,DataLens License,1,150.04,0.075,138.79,No
ORD-002555,2025-11-03,North,R. Diaz,SMB,Software,FlowSuite License,1,392.15,0.008,389.01,No
ORD-002556,2025-11-03,West,T. Brooks,Enterprise,Accessories,Webcam HD,4,66.88,0.237,204.12,No
ORD-002557,2025-11-03,South,M. Okafor,SMB,Accessories,Wireless Mouse,2,16.74,0.074,31.0,No
ORD-002558,2025-11-03,West,D. Rossi,SMB,Software,DataLens License,1,566.71,0.014,558.78,No
ORD-002559,2025-11-03,South,M. Okafor,SMB,Accessories,USB-C Hub,3,15.9,0.077,44.03,Yes
ORD-002560,2025-11-03,West,T. Brooks,SMB,Hardware,Falcon Laptop,2,1999.7,0.074,3703.44,No
ORD-002561,2025-11-03,South,S. Patel,SMB,Hardware,Titan Desktop,1,2020.51,0.022,1976.06,No
ORD-002562,2025-11-03,East,J. Kim,SMB,Software,FlowSuite License,1,268.03,0.037,258.11,No
ORD-002563,2025-11-03,West,D. Rossi,SMB,Services,Onboarding Package,1,1396.44,0.054,1321.03,No
ORD-002564,2025-11-03,South,S. Patel,SMB,Hardware,Titan Desktop,2,2299.46,0.049,4373.57,No
ORD-002565,2025-11-03,East,L. Nguyen,SMB,Accessories,Webcam HD,3,54.82,0.01,162.82,No
ORD-002566,2025-11-03,North,A. Chen,Mid-Market,Accessories,USB-C Hub,3,62.73,0.03,182.54,No
ORD-002567,2025-11-03,West,T. Brooks,SMB,Hardware,Nimbus Monitor,1,1019.61,0.048,970.67,No
ORD-002568,2025-11-03,North,R. Diaz,Mid-Market,Software,SecureGuard License,1,422.67,0.111,375.75,No
ORD-002569,2025-11-03,South,M. Okafor,SMB,Hardware,Falcon Laptop,1,1697.99,0.058,1599.51,No
ORD-002570,2025-11-03,South,S. Patel,SMB,Accessories,Webcam HD,5,25.45,0.052,120.63,No
ORD-002571,2025-11-03,West,D. Rossi,SMB,Accessories,Laptop Sleeve,3,93.52,0.057,264.57,No
ORD-002572,2025-11-04,North,A. Chen,SMB,Accessories,Webcam HD,1,64.68,0.023,63.19,No
ORD-002573,2025-11-04,South,M. Okafor,Enterprise,Accessories,Laptop Sleeve,6,73.86,0.178,364.28,No
ORD-002574,2025-11-04,East,J. Kim,Enterprise,Accessories,Laptop Sleeve,3,26.15,0.098,70.76,No
ORD-002575,2025-11-04,South,M. Okafor,SMB,Services,Priority Support,1,433.57,0.062,406.69,No
ORD-002576,2025-11-04,South,S. Patel,Enterprise,Accessories,Webcam HD,5,28.31,0.156,119.47,No
ORD-002577,2025-11-04,East,J. Kim,Mid-Market,Accessories,Webcam HD,1,44.49,0.052,42.18,No
ORD-002578,2025-11-04,West,T. Brooks,Enterprise,Software,FlowSuite License,1,121.27,0.161,101.75,No
ORD-002579,2025-11-04,South,S. Patel,Mid-Market,Hardware,Falcon Laptop,3,1395.77,0.123,3672.27,No
ORD-002580,2025-11-04,North,R. Diaz,Mid-Market,Accessories,Wireless Mouse,6,116.96,0.004,698.95,No
ORD-002581,2025-11-04,East,L. Nguyen,Mid-Market,Accessories,USB-C Hub,2,95.08,0.01,188.26,No
ORD-002582,2025-11-04,North,A. Chen,Mid-Market,Accessories,Wireless Mouse,3,115.47,0.008,343.64,No
ORD-002583,2025-11-04,North,A. Chen,Mid-Market,Accessories,Wireless Mouse,1,85.93,0.043,82.24,No
ORD-002584,2025-11-04,North,A. Chen,SMB,Software,FlowSuite License,1,479.85,0.072,445.3,No
ORD-002585,2025-11-04,East,J. Kim,Mid-Market,Software,SecureGuard License,2,286.41,0.082,525.85,No
ORD-002586,2025-11-04,East,L. Nguyen,Mid-Market,Accessories,Webcam HD,4,104.24,0.096,376.93,No
ORD-002587,2025-11-05,South,M. Okafor,SMB,Services,Onboarding Package,2,1342.15,0.065,2509.82,No
ORD-002588,2025-11-05,East,L. Nguyen,Mid-Market,Software,FlowSuite License,3,392.41,0.148,1003.0,No
ORD-002589,2025-11-05,West,T. Brooks,SMB,Hardware,Nimbus Monitor,1,1844.41,0.075,1706.08,No
ORD-002590,2025-11-05,South,S. Patel,SMB,Hardware,Falcon Laptop,3,2375.89,0.033,6892.46,No
ORD-002591,2025-11-05,East,J. Kim,Mid-Market,Software,DataLens License,2,281.06,0.02,550.88,No
ORD-002592,2025-11-05,North,R. Diaz,Enterprise,Hardware,Falcon Laptop,2,1474.0,0.004,2936.21,No
ORD-002593,2025-11-05,West,D. Rossi,SMB,Services,Onboarding Package,1,1115.42,0.056,1052.96,No
ORD-002594,2025-11-05,West,D. Rossi,SMB,Accessories,USB-C Hub,5,79.49,0.063,372.41,No
ORD-002595,2025-11-05,South,S. Patel,Enterprise,Accessories,USB-C Hub,7,98.05,0.224,532.61,No
ORD-002596,2025-11-05,East,J. Kim,SMB,Accessories,Webcam HD,1,45.92,0.054,43.44,No
ORD-002597,2025-11-05,North,R. Diaz,Enterprise,Accessories,Wireless Mouse,7,77.78,0.128,474.77,No
ORD-002598,2025-11-05,North,R. Diaz,Mid-Market,Accessories,Wireless Mouse,7,56.45,0.021,386.85,Yes
ORD-002599,2025-11-05,East,J. Kim,SMB,Hardware,Titan Desktop,3,2409.33,0.044,6909.96,No
ORD-002600,2025-11-05,West,T. Brooks,SMB,Accessories,Laptop Sleeve,1,20.91,0.058,19.7,No
ORD-002601,2025-11-06,West,D. Rossi,Mid-Market,Software,SecureGuard License,2,328.09,0.067,612.22,No
ORD-002602,2025-11-06,East,J. Kim,SMB,Hardware,Titan Desktop,2,1899.05,0.054,3593.0,No
ORD-002603,2025-11-06,North,A. Chen,SMB,Software,DataLens License,2,320.2,0.064,599.41,No
ORD-002604,2025-11-06,East,J. Kim,SMB,Accessories,Wireless Mouse,3,78.75,0.076,218.3,No
ORD-002605,2025-11-06,East,J. Kim,SMB,Software,DataLens License,2,428.76,0.044,819.79,No
ORD-002606,2025-11-06,East,J. Kim,Enterprise,Software,FlowSuite License,2,148.74,0.154,251.67,No
ORD-002607,2025-11-06,West,T. Brooks,Enterprise,Hardware,Nimbus Monitor,2,1100.39,0.223,1710.01,No
ORD-002608,2025-11-06,West,D. Rossi,Mid-Market,Software,FlowSuite License,2,572.9,0.093,1039.24,No
ORD-002609,2025-11-06,West,T. Brooks,Enterprise,Hardware,Titan Desktop,2,2091.0,0.077,3859.99,No
ORD-002610,2025-11-06,East,L. Nguyen,SMB,Software,DataLens License,4,326.16,0.006,1296.81,Yes
ORD-002611,2025-11-06,West,T. Brooks,SMB,Software,DataLens License,3,445.85,0.016,1316.15,No
ORD-002612,2025-11-06,North,A. Chen,SMB,Hardware,Falcon Laptop,1,1555.75,0.013,1535.53,No
ORD-002613,2025-11-06,South,M. Okafor,Mid-Market,Hardware,Titan Desktop,1,1951.65,0.004,1943.84,No
ORD-002614,2025-11-06,South,S. Patel,Mid-Market,Hardware,Nimbus Monitor,4,2329.78,0.11,8294.02,No
ORD-002615,2025-11-07,North,R. Diaz,Mid-Market,Accessories,Laptop Sleeve,1,49.3,0.042,47.23,No
ORD-002616,2025-11-07,East,L. Nguyen,Enterprise,Hardware,Falcon Laptop,1,1478.42,0.232,1135.43,Yes
ORD-002617,2025-11-07,North,A. Chen,Enterprise,Accessories,USB-C Hub,4,32.96,0.128,114.96,No
ORD-002618,2025-11-07,West,D. Rossi,SMB,Hardware,Nimbus Monitor,2,1346.58,0.06,2531.57,No
ORD-002619,2025-11-07,East,L. Nguyen,SMB,Software,SecureGuard License,2,486.39,0.0,972.78,No
ORD-002620,2025-11-07,West,T. Brooks,SMB,Accessories,USB-C Hub,5,26.58,0.01,131.57,No
ORD-002621,2025-11-07,West,D. Rossi,Mid-Market,Software,DataLens License,2,486.85,0.005,968.83,No
ORD-002622,2025-11-07,South,S. Patel,Enterprise,Accessories,Laptop Sleeve,1,80.32,0.213,63.21,No
ORD-002623,2025-11-07,South,S. Patel,SMB,Accessories,Wireless Mouse,2,103.31,0.069,192.36,Yes
ORD-002624,2025-11-07,South,S. Patel,SMB,Services,Priority Support,2,506.81,0.061,951.79,Yes
ORD-002625,2025-11-07,North,R. Diaz,Mid-Market,Hardware,Titan Desktop,1,1059.79,0.128,924.14,No
ORD-002626,2025-11-07,East,L. Nguyen,SMB,Software,DataLens License,3,538.83,0.047,1540.51,No
ORD-002627,2025-11-07,West,T. Brooks,SMB,Software,SecureGuard License,2,246.63,0.03,478.46,No
ORD-002628,2025-11-07,North,A. Chen,Enterprise,Accessories,USB-C Hub,2,53.41,0.202,85.24,No
ORD-002629,2025-11-07,East,L. Nguyen,SMB,Software,FlowSuite License,1,219.48,0.016,215.97,No
ORD-002630,2025-11-07,East,J. Kim,SMB,Services,Onboarding Package,1,886.81,0.032,858.43,No
ORD-002631,2025-11-07,East,L. Nguyen,Mid-Market,Accessories,USB-C Hub,5,54.38,0.056,256.67,No
ORD-002632,2025-11-07,North,A. Chen,Mid-Market,Software,FlowSuite License,1,169.48,0.02,166.09,No
ORD-002633,2025-11-07,North,A. Chen,SMB,Accessories,Wireless Mouse,2,16.14,0.007,32.05,No
ORD-002634,2025-11-08,West,D. Rossi,Enterprise,Accessories,Wireless Mouse,2,55.95,0.128,97.58,Yes
ORD-002635,2025-11-08,West,D. Rossi,Mid-Market,Accessories,Laptop Sleeve,3,87.61,0.143,225.25,Yes
ORD-002636,2025-11-08,South,M. Okafor,Mid-Market,Accessories,Wireless Mouse,6,117.87,0.115,625.89,No
ORD-002637,2025-11-08,North,A. Chen,Mid-Market,Software,SecureGuard License,1,484.41,0.023,473.27,No
ORD-002638,2025-11-08,East,J. Kim,Enterprise,Hardware,Nimbus Monitor,2,1059.56,0.019,2078.86,No
ORD-002639,2025-11-08,West,T. Brooks,SMB,Services,Onboarding Package,4,1314.45,0.073,4873.98,No
ORD-002640,2025-11-08,South,S. Patel,Mid-Market,Software,DataLens License,1,469.45,0.09,427.2,No
ORD-002641,2025-11-08,East,J. Kim,SMB,Accessories,Webcam HD,3,15.96,0.017,47.07,No
